STATION,route_id,hour,current_crowd,last_month_crowd,last_year_crowd
PELHAM PKWY,2,14,266.0,212.0,621.0
PELHAM PKWY,2,15,262.0,218.0,632.0
PELHAM PKWY,2,16,303.0,251.0,707.0
PELHAM PKWY,2,17,301.0,254.0,731.0
PELHAM PKWY,2,18,348.0,283.0,855.0
PELHAM PKWY,2,19,394.0,317.0,1024.0
PELHAM PKWY,2,20,420.0,338.0,1099.0
PELHAM PKWY,2,21,333.0,271.0,900.0
PELHAM PKWY,2,22,223.0,179.0,672.0
PELHAM PKWY,2,23,177.0,140.0,573.0
PELHAM PKWY,2,0,134.0,105.0,393.0
PELHAM PKWY,5,1,6.0,5.0,11.0
PELHAM PKWY,5,2,2.0,2.0,7.0
PELHAM PKWY,5,3,1.0,1.0,4.0
PELHAM PKWY,5,4,6.0,5.0,9.0
PELHAM PKWY,5,5,16.0,13.0,22.0
PELHAM PKWY,5,6,23.0,19.0,37.0
PELHAM PKWY,5,7,53.0,43.0,89.0
PELHAM PKWY,5,8,165.0,139.0,310.0
PELHAM PKWY,5,9,293.0,247.0,600.0
PELHAM PKWY,5,10,368.0,304.0,853.0
PELHAM PKWY,5,11,245.0,197.0,654.0
PELHAM PKWY,5,12,187.0,150.0,500.0
PELHAM PKWY,5,13,191.0,161.0,521.0
PELHAM PKWY,5,14,201.0,166.0,459.0
PELHAM PKWY,5,15,221.0,191.0,507.0
PELHAM PKWY,5,16,200.0,172.0,457.0
PELHAM PKWY,5,17,265.0,228.0,601.0
PELHAM PKWY,5,18,338.0,280.0,623.0
PELHAM PKWY,5,19,412.0,334.0,956.0
PELHAM PKWY,5,20,415.0,341.0,808.0
PELHAM PKWY,5,21,308.0,252.0,372.0
PELHAM PKWY,5,22,179.0,143.0,544.0
PELHAM PKWY,5,23,101.0,81.0,320.0
PELHAM PKWY,5,0,50.0,41.0,152.0
PENNSYLVANIA AV,3,1,95.0,85.0,263.0
PENNSYLVANIA AV,3,2,0.0,0.0,0.0
PENNSYLVANIA AV,3,3,0.0,0.0,0.0
PENNSYLVANIA AV,3,4,0.0,0.0,0.0
PENNSYLVANIA AV,3,5,0.0,0.0,0.0
PENNSYLVANIA AV,3,6,0.0,0.0,0.0
PENNSYLVANIA AV,3,7,56.0,50.0,113.0
PENNSYLVANIA AV,3,8,109.0,96.0,236.0
PENNSYLVANIA AV,3,9,207.0,166.0,520.0
PENNSYLVANIA AV,3,10,230.0,182.0,654.0
PENNSYLVANIA AV,3,11,198.0,159.0,592.0
PENNSYLVANIA AV,3,12,141.0,112.0,424.0
PENNSYLVANIA AV,3,13,151.0,122.0,470.0
PENNSYLVANIA AV,3,14,135.0,117.0,364.0
PENNSYLVANIA AV,3,15,157.0,141.0,390.0
PENNSYLVANIA AV,3,16,139.0,129.0,351.0
PENNSYLVANIA AV,3,17,172.0,157.0,486.0
PENNSYLVANIA AV,3,18,177.0,158.0,509.0
PENNSYLVANIA AV,3,19,218.0,193.0,635.0
PENNSYLVANIA AV,3,20,209.0,186.0,593.0
PENNSYLVANIA AV,3,21,155.0,140.0,501.0
PENNSYLVANIA AV,3,22,103.0,96.0,349.0
PENNSYLVANIA AV,3,23,64.0,61.0,268.0
PENNSYLVANIA AV,3,0,138.0,125.0,496.0
PRESIDENT ST,2,1,92.0,80.0,273.0
PRESIDENT ST,2,2,70.0,65.0,208.0
PRESIDENT ST,2,3,41.0,36.0,152.0
PRESIDENT ST,2,4,31.0,30.0,116.0
PRESIDENT ST,2,5,45.0,46.0,128.0
PRESIDENT ST,2,6,108.0,101.0,242.0
PRESIDENT ST,2,7,184.0,158.0,379.0
PRESIDENT ST,2,8,319.0,270.0,641.0
PRESIDENT ST,2,9,502.0,411.0,1099.0
PRESIDENT ST,2,10,621.0,508.0,1414.0
PRESIDENT ST,2,11,409.0,338.0,1015.0
PRESIDENT ST,2,12,305.0,245.0,770.0
PRESIDENT ST,2,13,309.0,246.0,748.0
PRESIDENT ST,2,14,313.0,264.0,703.0
PRESIDENT ST,2,15,314.0,269.0,683.0
PRESIDENT ST,2,16,363.0,312.0,779.0
PRESIDENT ST,2,17,400.0,338.0,903.0
PRESIDENT ST,2,18,348.0,296.0,838.0
PRESIDENT ST,2,19,377.0,316.0,950.0
PRESIDENT ST,2,20,357.0,298.0,885.0
PRESIDENT ST,2,21,267.0,221.0,712.0
PRESIDENT ST,2,22,186.0,157.0,511.0
PRESIDENT ST,2,23,138.0,116.0,429.0
PRESIDENT ST,2,0,125.0,107.0,378.0
PRESIDENT ST,5,1,0.0,0.0,0.0
PRESIDENT ST,5,2,0.0,0.0,0.0
PRESIDENT ST,5,3,0.0,0.0,0.0
PRESIDENT ST,5,4,0.0,0.0,0.0
PRESIDENT ST,5,5,0.0,0.0,0.0
PRESIDENT ST,5,6,0.0,0.0,0.0
PRESIDENT ST,5,7,171.0,143.0,306.0
PRESIDENT ST,5,8,256.0,217.0,478.0
PRESIDENT ST,5,9,363.0,302.0,742.0
PRESIDENT ST,5,10,313.0,258.0,722.0
PRESIDENT ST,5,11,254.0,209.0,606.0
PRESIDENT ST,5,12,227.0,184.0,526.0
PRESIDENT ST,5,13,254.0,200.0,559.0
PRESIDENT ST,5,14,237.0,197.0,525.0
PRESIDENT ST,5,15,267.0,224.0,578.0
PRESIDENT ST,5,16,281.0,237.0,606.0
PRESIDENT ST,5,17,310.0,256.0,912.0
PRESIDENT ST,5,18,327.0,264.0,988.0
PRESIDENT ST,5,19,325.0,259.0,1196.0
PRESIDENT ST,5,20,363.0,294.0,1127.0
PRESIDENT ST,5,21,219.0,177.0,569.0
PRESIDENT ST,5,22,37.0,29.0,91.0
PRESIDENT ST,5,23,0.0,0.0,0.0
PRESIDENT ST,5,0,0.0,0.0,0.0
PRINCE ST,R,1,72.0,59.0,179.0
PRINCE ST,R,2,0.0,0.0,0.0
PRINCE ST,R,3,0.0,0.0,0.0
PRINCE ST,R,4,0.0,0.0,0.0
PRINCE ST,R,5,0.0,0.0,0.0
PRINCE ST,R,6,0.0,0.0,0.0
PRINCE ST,R,7,224.0,191.0,426.0
PRINCE ST,R,8,449.0,396.0,852.0
PRINCE ST,R,9,744.0,616.0,1711.0
PRINCE ST,R,10,692.0,563.0,1725.0
PRINCE ST,R,11,672.0,547.0,1696.0
PRINCE ST,R,12,593.0,488.0,1478.0
PRINCE ST,R,13,480.0,406.0,1164.0
PRINCE ST,R,14,507.0,435.0,1147.0
PRINCE ST,R,15,484.0,418.0,1074.0
PRINCE ST,R,16,603.0,523.0,1331.0
PRINCE ST,R,17,655.0,558.0,1590.0
PRINCE ST,R,18,610.0,514.0,1586.0
PRINCE ST,R,19,768.0,648.0,1997.0
PRINCE ST,R,20,682.0,582.0,1726.0
PRINCE ST,R,21,437.0,359.0,1262.0
PRINCE ST,R,22,281.0,223.0,878.0
PRINCE ST,R,23,237.0,189.0,660.0
PRINCE ST,R,0,202.0,165.0,499.0
PRINCE ST,W,1,0.0,0.0,0.0
PRINCE ST,W,2,0.0,0.0,0.0
PRINCE ST,W,3,0.0,0.0,0.0
PRINCE ST,W,4,0.0,0.0,0.0
PRINCE ST,W,5,0.0,0.0,0.0
PRINCE ST,W,6,0.0,0.0,0.0
PRINCE ST,W,7,0.0,0.0,0.0
PRINCE ST,W,8,206.0,181.0,448.0
PRINCE ST,W,9,304.0,244.0,829.0
PRINCE ST,W,10,259.0,200.0,778.0
PRINCE ST,W,11,200.0,158.0,616.0
PRINCE ST,W,12,174.0,137.0,516.0
PRINCE ST,W,13,167.0,139.0,453.0
PRINCE ST,W,14,196.0,167.0,499.0
PRINCE ST,W,15,207.0,177.0,519.0
PRINCE ST,W,16,264.0,227.0,664.0
PRINCE ST,W,17,313.0,264.0,906.0
PRINCE ST,W,18,365.0,301.0,1132.0
PRINCE ST,W,19,384.0,313.0,1232.0
PRINCE ST,W,20,309.0,255.0,987.0
PRINCE ST,W,21,223.0,176.0,752.0
PRINCE ST,W,22,137.0,103.0,453.0
PRINCE ST,W,23,93.0,69.0,295.0
PRINCE ST,W,0,0.0,0.0,0.0
PROSPECT AV,2,1,112.0,96.0,322.0
PROSPECT AV,2,2,98.0,83.0,268.0
PROSPECT AV,2,3,41.0,36.0,142.0
PROSPECT AV,2,4,40.0,35.0,119.0
PROSPECT AV,2,5,80.0,71.0,181.0
PROSPECT AV,2,6,100.0,87.0,211.0
PROSPECT AV,2,7,173.0,142.0,364.0
PROSPECT AV,2,8,356.0,293.0,679.0
PROSPECT AV,2,9,686.0,552.0,1418.0
PROSPECT AV,2,10,556.0,451.0,1376.0
PROSPECT AV,2,11,346.0,272.0,943.0
PROSPECT AV,2,12,316.0,249.0,860.0
PROSPECT AV,2,13,331.0,265.0,785.0
PROSPECT AV,2,14,331.0,266.0,744.0
PROSPECT AV,2,15,329.0,272.0,748.0
PROSPECT AV,2,16,375.0,312.0,833.0
PROSPECT AV,2,17,397.0,331.0,929.0
PROSPECT AV,2,18,380.0,307.0,926.0
PROSPECT AV,2,19,494.0,399.0,1252.0
PROSPECT AV,2,20,444.0,358.0,1116.0
PROSPECT AV,2,21,322.0,262.0,871.0
PROSPECT AV,2,22,243.0,195.0,727.0
PROSPECT AV,2,23,174.0,137.0,554.0
PROSPECT AV,2,0,129.0,101.0,380.0
PROSPECT AV,5,1,0.0,0.0,0.0
PROSPECT AV,5,2,0.0,0.0,0.0
PROSPECT AV,5,3,0.0,0.0,0.0
PROSPECT AV,5,4,0.0,0.0,0.0
PROSPECT AV,5,5,0.0,0.0,0.0
PROSPECT AV,5,6,47.0,36.0,76.0
PROSPECT AV,5,7,116.0,93.0,205.0
PROSPECT AV,5,8,304.0,264.0,584.0
PROSPECT AV,5,9,583.0,482.0,1328.0
PROSPECT AV,5,10,450.0,368.0,1084.0
PROSPECT AV,5,11,284.0,229.0,745.0
PROSPECT AV,5,12,232.0,187.0,583.0
PROSPECT AV,5,13,239.0,197.0,601.0
PROSPECT AV,5,14,257.0,215.0,555.0
PROSPECT AV,5,15,269.0,231.0,597.0
PROSPECT AV,5,16,253.0,217.0,545.0
PROSPECT AV,5,17,278.0,237.0,603.0
PROSPECT AV,5,18,100.0,82.0,192.0
PROSPECT AV,5,19,178.0,148.0,343.0
PROSPECT AV,5,20,128.0,106.0,246.0
PROSPECT AV,5,21,206.0,166.0,581.0
PROSPECT AV,5,22,173.0,138.0,511.0
PROSPECT AV,5,23,151.0,120.0,485.0
PROSPECT AV,5,0,104.0,84.0,332.0
PROSPECT AV,R,1,92.0,77.0,238.0
PROSPECT AV,R,2,10.0,9.0,29.0
PROSPECT AV,R,3,6.0,5.0,15.0
PROSPECT AV,R,4,22.0,19.0,36.0
PROSPECT AV,R,5,52.0,44.0,93.0
PROSPECT AV,R,6,63.0,53.0,111.0
PROSPECT AV,R,7,154.0,132.0,270.0
PROSPECT AV,R,8,405.0,350.0,751.0
PROSPECT AV,R,9,534.0,454.0,1144.0
PROSPECT AV,R,10,628.0,525.0,1442.0
PROSPECT AV,R,11,585.0,482.0,1440.0
PROSPECT AV,R,12,508.0,422.0,1208.0
PROSPECT AV,R,13,410.0,354.0,973.0
PROSPECT AV,R,14,424.0,367.0,954.0
PROSPECT AV,R,15,387.0,338.0,827.0
PROSPECT AV,R,16,464.0,408.0,974.0
PROSPECT AV,R,17,457.0,400.0,1066.0
PROSPECT AV,R,18,529.0,455.0,1331.0
PROSPECT AV,R,19,614.0,524.0,1612.0
PROSPECT AV,R,20,519.0,448.0,1348.0
PROSPECT AV,R,21,377.0,317.0,1067.0
PROSPECT AV,R,22,235.0,192.0,753.0
PROSPECT AV,R,23,234.0,190.0,625.0
PROSPECT AV,R,0,168.0,140.0,404.0
PROSPECT PARK,B,1,0.0,0.0,0.0
PROSPECT PARK,B,2,0.0,0.0,0.0
PROSPECT PARK,B,3,0.0,0.0,0.0
PROSPECT PARK,B,4,0.0,0.0,0.0
PROSPECT PARK,B,5,0.0,0.0,0.0
PROSPECT PARK,B,6,0.0,0.0,0.0
PROSPECT PARK,B,7,146.0,126.0,268.0
PROSPECT PARK,B,8,332.0,281.0,663.0
PROSPECT PARK,B,9,500.0,398.0,1113.0
PROSPECT PARK,B,10,580.0,455.0,1396.0
PROSPECT PARK,B,11,334.0,265.0,843.0
PROSPECT PARK,B,12,218.0,172.0,558.0
PROSPECT PARK,B,13,226.0,180.0,560.0
PROSPECT PARK,B,14,239.0,192.0,509.0
PROSPECT PARK,B,15,251.0,205.0,523.0
PROSPECT PARK,B,16,294.0,241.0,614.0
PROSPECT PARK,B,17,392.0,312.0,891.0
PROSPECT PARK,B,18,467.0,366.0,1118.0
PROSPECT PARK,B,19,581.0,457.0,1393.0
PROSPECT PARK,B,20,436.0,343.0,1080.0
PROSPECT PARK,B,21,307.0,237.0,824.0
PROSPECT PARK,B,22,213.0,161.0,636.0
PROSPECT PARK,B,23,252.0,188.0,814.0
PROSPECT PARK,B,0,0.0,0.0,0.0
PROSPECT PARK,Q,1,122.0,101.0,258.0
PROSPECT PARK,Q,2,87.0,69.0,196.0
PROSPECT PARK,Q,3,48.0,37.0,124.0
PROSPECT PARK,Q,4,69.0,57.0,140.0
PROSPECT PARK,Q,5,112.0,100.0,210.0
PROSPECT PARK,Q,6,130.0,107.0,241.0
PROSPECT PARK,Q,7,234.0,197.0,442.0
PROSPECT PARK,Q,8,392.0,328.0,818.0
PROSPECT PARK,Q,9,593.0,471.0,1404.0
PROSPECT PARK,Q,10,524.0,411.0,1415.0
PROSPECT PARK,Q,11,392.0,307.0,1116.0
PROSPECT PARK,Q,12,372.0,295.0,1016.0
PROSPECT PARK,Q,13,343.0,277.0,931.0
PROSPECT PARK,Q,14,371.0,316.0,791.0
PROSPECT PARK,Q,15,380.0,326.0,766.0
PROSPECT PARK,Q,16,445.0,385.0,893.0
PROSPECT PARK,Q,17,474.0,403.0,1025.0
PROSPECT PARK,Q,18,474.0,404.0,1068.0
PROSPECT PARK,Q,19,575.0,489.0,1293.0
PROSPECT PARK,Q,20,498.0,426.0,1128.0
PROSPECT PARK,Q,21,357.0,306.0,924.0
PROSPECT PARK,Q,22,241.0,203.0,645.0
PROSPECT PARK,Q,23,196.0,163.0,538.0
PROSPECT PARK,Q,0,140.0,120.0,330.0
QUEENS PLAZA,E,1,119.0,124.0,381.0
QUEENS PLAZA,E,2,71.0,74.0,247.0
QUEENS PLAZA,E,3,37.0,36.0,131.0
QUEENS PLAZA,E,4,43.0,53.0,135.0
QUEENS PLAZA,E,5,133.0,127.0,306.0
QUEENS PLAZA,E,6,183.0,163.0,385.0
QUEENS PLAZA,E,7,216.0,188.0,443.0
QUEENS PLAZA,E,8,357.0,320.0,713.0
QUEENS PLAZA,E,9,381.0,300.0,916.0
QUEENS PLAZA,E,10,362.0,298.0,986.0
QUEENS PLAZA,E,11,231.0,185.0,679.0
QUEENS PLAZA,E,12,223.0,190.0,604.0
QUEENS PLAZA,E,13,182.0,157.0,494.0
QUEENS PLAZA,E,14,245.0,214.0,610.0
QUEENS PLAZA,E,15,247.0,217.0,591.0
QUEENS PLAZA,E,16,297.0,261.0,699.0
QUEENS PLAZA,E,17,310.0,263.0,840.0
QUEENS PLAZA,E,18,323.0,269.0,912.0
QUEENS PLAZA,E,19,434.0,354.0,1276.0
QUEENS PLAZA,E,20,347.0,289.0,1025.0
QUEENS PLAZA,E,21,218.0,194.0,738.0
QUEENS PLAZA,E,22,171.0,152.0,602.0
QUEENS PLAZA,E,23,159.0,146.0,549.0
QUEENS PLAZA,E,0,148.0,136.0,453.0
QUEENS PLAZA,M,1,0.0,0.0,0.0
QUEENS PLAZA,M,2,0.0,0.0,0.0
QUEENS PLAZA,M,3,0.0,0.0,0.0
QUEENS PLAZA,M,4,0.0,0.0,0.0
QUEENS PLAZA,M,5,0.0,0.0,0.0
QUEENS PLAZA,M,6,0.0,0.0,0.0
QUEENS PLAZA,M,7,162.0,140.0,319.0
QUEENS PLAZA,M,8,385.0,339.0,770.0
QUEENS PLAZA,M,9,659.0,556.0,1473.0
QUEENS PLAZA,M,10,515.0,430.0,1416.0
QUEENS PLAZA,M,11,388.0,322.0,1121.0
QUEENS PLAZA,M,12,378.0,316.0,1058.0
QUEENS PLAZA,M,13,335.0,285.0,977.0
QUEENS PLAZA,M,14,336.0,294.0,796.0
QUEENS PLAZA,M,15,326.0,289.0,732.0
QUEENS PLAZA,M,16,399.0,352.0,902.0
QUEENS PLAZA,M,17,412.0,359.0,994.0
QUEENS PLAZA,M,18,393.0,336.0,1008.0
QUEENS PLAZA,M,19,449.0,380.0,1154.0
QUEENS PLAZA,M,20,380.0,324.0,984.0
QUEENS PLAZA,M,21,314.0,260.0,752.0
QUEENS PLAZA,M,22,246.0,199.0,578.0
QUEENS PLAZA,M,23,217.0,174.0,491.0
QUEENS PLAZA,M,0,0.0,0.0,0.0
QUEENS PLAZA,R,1,250.0,192.0,616.0
QUEENS PLAZA,R,2,0.0,0.0,0.0
QUEENS PLAZA,R,3,0.0,0.0,0.0
QUEENS PLAZA,R,4,0.0,0.0,0.0
QUEENS PLAZA,R,5,0.0,0.0,0.0
QUEENS PLAZA,R,6,0.0,0.0,0.0
QUEENS PLAZA,R,7,224.0,198.0,420.0
QUEENS PLAZA,R,8,438.0,383.0,825.0
QUEENS PLAZA,R,9,676.0,566.0,1523.0
QUEENS PLAZA,R,10,673.0,548.0,1747.0
QUEENS PLAZA,R,11,616.0,502.0,1580.0
QUEENS PLAZA,R,12,575.0,475.0,1468.0
QUEENS PLAZA,R,13,474.0,397.0,1144.0
QUEENS PLAZA,R,14,478.0,407.0,1056.0
QUEENS PLAZA,R,15,493.0,424.0,1077.0
QUEENS PLAZA,R,16,530.0,459.0,1161.0
QUEENS PLAZA,R,17,596.0,510.0,1371.0
QUEENS PLAZA,R,18,560.0,473.0,1379.0
QUEENS PLAZA,R,19,711.0,600.0,1776.0
QUEENS PLAZA,R,20,693.0,588.0,1709.0
QUEENS PLAZA,R,21,541.0,445.0,1485.0
QUEENS PLAZA,R,22,315.0,251.0,953.0
QUEENS PLAZA,R,23,227.0,181.0,629.0
QUEENS PLAZA,R,0,247.0,196.0,684.0
QUEENSBORO PLZ,7,1,60.0,47.0,170.0
QUEENSBORO PLZ,7,2,44.0,33.0,114.0
QUEENSBORO PLZ,7,3,20.0,14.0,62.0
QUEENSBORO PLZ,7,4,61.0,54.0,135.0
QUEENSBORO PLZ,7,5,252.0,225.0,452.0
QUEENSBORO PLZ,7,6,192.0,179.0,357.0
QUEENSBORO PLZ,7,7,319.0,287.0,562.0
QUEENSBORO PLZ,7,8,315.0,278.0,583.0
QUEENSBORO PLZ,7,9,354.0,292.0,726.0
QUEENSBORO PLZ,7,10,304.0,255.0,663.0
QUEENSBORO PLZ,7,11,299.0,245.0,637.0
QUEENSBORO PLZ,7,12,358.0,296.0,743.0
QUEENSBORO PLZ,7,13,226.0,198.0,499.0
QUEENSBORO PLZ,7,14,243.0,216.0,520.0
QUEENSBORO PLZ,7,15,255.0,226.0,536.0
QUEENSBORO PLZ,7,16,311.0,276.0,681.0
QUEENSBORO PLZ,7,17,280.0,239.0,730.0
QUEENSBORO PLZ,7,18,219.0,184.0,575.0
QUEENSBORO PLZ,7,19,313.0,260.0,851.0
QUEENSBORO PLZ,7,20,224.0,187.0,607.0
QUEENSBORO PLZ,7,21,145.0,115.0,417.0
QUEENSBORO PLZ,7,22,102.0,81.0,289.0
QUEENSBORO PLZ,7,23,98.0,79.0,250.0
QUEENSBORO PLZ,7,0,69.0,56.0,195.0
QUEENSBORO PLZ,N,1,144.0,109.0,348.0
QUEENSBORO PLZ,N,2,99.0,77.0,232.0
QUEENSBORO PLZ,N,3,51.0,39.0,134.0
QUEENSBORO PLZ,N,4,59.0,49.0,122.0
QUEENSBORO PLZ,N,5,69.0,60.0,146.0
QUEENSBORO PLZ,N,6,92.0,79.0,190.0
QUEENSBORO PLZ,N,7,172.0,146.0,332.0
QUEENSBORO PLZ,N,8,244.0,205.0,474.0
QUEENSBORO PLZ,N,9,542.0,441.0,1131.0
QUEENSBORO PLZ,N,10,464.0,373.0,1057.0
QUEENSBORO PLZ,N,11,371.0,296.0,853.0
QUEENSBORO PLZ,N,12,326.0,262.0,744.0
QUEENSBORO PLZ,N,13,297.0,247.0,642.0
QUEENSBORO PLZ,N,14,317.0,271.0,675.0
QUEENSBORO PLZ,N,15,296.0,259.0,599.0
QUEENSBORO PLZ,N,16,338.0,299.0,688.0
QUEENSBORO PLZ,N,17,389.0,337.0,832.0
QUEENSBORO PLZ,N,18,404.0,343.0,916.0
QUEENSBORO PLZ,N,19,455.0,382.0,1046.0
QUEENSBORO PLZ,N,20,405.0,340.0,917.0
QUEENSBORO PLZ,N,21,322.0,261.0,744.0
QUEENSBORO PLZ,N,22,236.0,190.0,521.0
QUEENSBORO PLZ,N,23,171.0,135.0,393.0
QUEENSBORO PLZ,N,0,141.0,113.0,328.0
QUEENSBORO PLZ,W,1,0.0,0.0,0.0
QUEENSBORO PLZ,W,2,0.0,0.0,0.0
QUEENSBORO PLZ,W,3,0.0,0.0,0.0
QUEENSBORO PLZ,W,4,0.0,0.0,0.0
QUEENSBORO PLZ,W,5,0.0,0.0,0.0
QUEENSBORO PLZ,W,6,0.0,0.0,0.0
QUEENSBORO PLZ,W,7,171.0,149.0,332.0
QUEENSBORO PLZ,W,8,216.0,178.0,497.0
QUEENSBORO PLZ,W,9,353.0,279.0,973.0
QUEENSBORO PLZ,W,10,264.0,205.0,808.0
QUEENSBORO PLZ,W,11,185.0,144.0,587.0
QUEENSBORO PLZ,W,12,170.0,136.0,515.0
QUEENSBORO PLZ,W,13,156.0,129.0,403.0
QUEENSBORO PLZ,W,14,223.0,187.0,550.0
QUEENSBORO PLZ,W,15,231.0,196.0,564.0
QUEENSBORO PLZ,W,16,282.0,239.0,671.0
QUEENSBORO PLZ,W,17,366.0,299.0,964.0
QUEENSBORO PLZ,W,18,378.0,306.0,1078.0
QUEENSBORO PLZ,W,19,528.0,423.0,1529.0
QUEENSBORO PLZ,W,20,391.0,312.0,1169.0
QUEENSBORO PLZ,W,21,280.0,212.0,924.0
QUEENSBORO PLZ,W,22,203.0,152.0,669.0
QUEENSBORO PLZ,W,23,232.0,170.0,772.0
QUEENSBORO PLZ,W,0,223.0,167.0,712.0
RALPH AV,C,1,0.0,0.0,0.0
RALPH AV,C,2,0.0,0.0,0.0
RALPH AV,C,3,0.0,0.0,0.0
RALPH AV,C,4,0.0,0.0,0.0
RALPH AV,C,5,0.0,0.0,0.0
RALPH AV,C,6,0.0,0.0,0.0
RALPH AV,C,7,151.0,129.0,345.0
RALPH AV,C,8,261.0,220.0,552.0
RALPH AV,C,9,419.0,336.0,1018.0
RALPH AV,C,10,401.0,316.0,1146.0
RALPH AV,C,11,312.0,246.0,976.0
RALPH AV,C,12,232.0,187.0,702.0
RALPH AV,C,13,230.0,188.0,652.0
RALPH AV,C,14,238.0,197.0,588.0
RALPH AV,C,15,237.0,200.0,566.0
RALPH AV,C,16,271.0,228.0,624.0
RALPH AV,C,17,322.0,265.0,747.0
RALPH AV,C,18,318.0,255.0,787.0
RALPH AV,C,19,369.0,290.0,923.0
RALPH AV,C,20,298.0,241.0,740.0
RALPH AV,C,21,262.0,216.0,740.0
RALPH AV,C,22,138.0,115.0,455.0
RALPH AV,C,23,121.0,103.0,412.0
RALPH AV,C,0,211.0,177.0,654.0
RECTOR ST,1,1,53.0,49.0,204.0
RECTOR ST,1,2,42.0,37.0,126.0
RECTOR ST,1,3,16.0,12.0,63.0
RECTOR ST,1,4,16.0,18.0,54.0
RECTOR ST,1,5,67.0,67.0,105.0
RECTOR ST,1,6,100.0,90.0,159.0
RECTOR ST,1,7,98.0,90.0,201.0
RECTOR ST,1,8,177.0,164.0,457.0
RECTOR ST,1,9,283.0,231.0,768.0
RECTOR ST,1,10,247.0,202.0,731.0
RECTOR ST,1,11,232.0,189.0,677.0
RECTOR ST,1,12,201.0,164.0,682.0
RECTOR ST,1,13,229.0,187.0,669.0
RECTOR ST,1,14,294.0,252.0,644.0
RECTOR ST,1,15,292.0,251.0,656.0
RECTOR ST,1,16,342.0,297.0,759.0
RECTOR ST,1,17,331.0,278.0,819.0
RECTOR ST,1,18,305.0,248.0,852.0
RECTOR ST,1,19,350.0,283.0,976.0
RECTOR ST,1,20,301.0,245.0,787.0
RECTOR ST,1,21,216.0,167.0,561.0
RECTOR ST,1,22,133.0,102.0,404.0
RECTOR ST,1,23,98.0,75.0,332.0
RECTOR ST,1,0,81.0,66.0,258.0
RECTOR ST,R,1,52.0,44.0,129.0
RECTOR ST,R,2,0.0,0.0,0.0
RECTOR ST,R,3,0.0,0.0,0.0
RECTOR ST,R,4,0.0,0.0,0.0
RECTOR ST,R,5,0.0,0.0,0.0
RECTOR ST,R,6,0.0,0.0,0.0
RECTOR ST,R,7,229.0,199.0,431.0
RECTOR ST,R,8,447.0,391.0,847.0
RECTOR ST,R,9,703.0,583.0,1608.0
RECTOR ST,R,10,687.0,565.0,1666.0
RECTOR ST,R,11,654.0,534.0,1648.0
RECTOR ST,R,12,580.0,480.0,1416.0
RECTOR ST,R,13,455.0,386.0,1091.0
RECTOR ST,R,14,490.0,422.0,1094.0
RECTOR ST,R,15,463.0,401.0,1008.0
RECTOR ST,R,16,593.0,515.0,1284.0
RECTOR ST,R,17,622.0,532.0,1484.0
RECTOR ST,R,18,576.0,487.0,1461.0
RECTOR ST,R,19,744.0,628.0,1906.0
RECTOR ST,R,20,638.0,545.0,1620.0
RECTOR ST,R,21,415.0,343.0,1196.0
RECTOR ST,R,22,256.0,204.0,796.0
RECTOR ST,R,23,231.0,185.0,626.0
RECTOR ST,R,0,203.0,169.0,502.0
RECTOR ST,W,1,0.0,0.0,0.0
RECTOR ST,W,2,0.0,0.0,0.0
RECTOR ST,W,3,0.0,0.0,0.0
RECTOR ST,W,4,0.0,0.0,0.0
RECTOR ST,W,5,0.0,0.0,0.0
RECTOR ST,W,6,0.0,0.0,0.0
RECTOR ST,W,7,0.0,0.0,0.0
RECTOR ST,W,8,159.0,139.0,334.0
RECTOR ST,W,9,250.0,201.0,665.0
RECTOR ST,W,10,242.0,191.0,714.0
RECTOR ST,W,11,175.0,140.0,525.0
RECTOR ST,W,12,141.0,113.0,417.0
RECTOR ST,W,13,133.0,113.0,368.0
RECTOR ST,W,14,143.0,125.0,355.0
RECTOR ST,W,15,159.0,138.0,387.0
RECTOR ST,W,16,193.0,169.0,467.0
RECTOR ST,W,17,258.0,223.0,727.0
RECTOR ST,W,18,273.0,228.0,812.0
RECTOR ST,W,19,292.0,242.0,923.0
RECTOR ST,W,20,262.0,221.0,805.0
RECTOR ST,W,21,171.0,138.0,556.0
RECTOR ST,W,22,116.0,90.0,369.0
RECTOR ST,W,23,81.0,64.0,234.0
RECTOR ST,W,0,0.0,0.0,0.0
ROCKAWAY AV,3,1,93.0,83.0,262.0
ROCKAWAY AV,3,2,0.0,0.0,0.0
ROCKAWAY AV,3,3,0.0,0.0,0.0
ROCKAWAY AV,3,4,0.0,0.0,0.0
ROCKAWAY AV,3,5,0.0,0.0,0.0
ROCKAWAY AV,3,6,0.0,0.0,0.0
ROCKAWAY AV,3,7,69.0,61.0,139.0
ROCKAWAY AV,3,8,140.0,123.0,285.0
ROCKAWAY AV,3,9,238.0,192.0,563.0
ROCKAWAY AV,3,10,258.0,206.0,703.0
ROCKAWAY AV,3,11,223.0,179.0,633.0
ROCKAWAY AV,3,12,172.0,137.0,504.0
ROCKAWAY AV,3,13,152.0,125.0,444.0
ROCKAWAY AV,3,14,171.0,149.0,443.0
ROCKAWAY AV,3,15,163.0,147.0,385.0
ROCKAWAY AV,3,16,168.0,156.0,412.0
ROCKAWAY AV,3,17,205.0,184.0,559.0
